Product id,trim  and clean product_id,clean product_id,category,clean(trim(discounted_price)),"SUBSTITUTE(SUBSTITUTE(F2, ""?"", """"), "","", """")
",Convert Text to Numbers in Excel (Browser Version),cleantrim(),"SUBSTITUTE(SUBSTITUTE(F2, ""?"", """"), "","", """")",Convert Text to Numbers in Excel (Browser Version),discount_percentage,rating,rating_count,"user_id (LEFT(, FIND("","", A2)-1) use this if id has too long strings)",cleantrimuserid,product_link
B07JW9H4J410,B07JW9H4J410,B07JW9H4J410,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹10,999", 10999 ,"$10,999.00","₹14,999",14999,"$14,999.00",27%,4.1,"18,998",AHE52HKDGFCWSQO7STU7NRWWHTWQ,AHE52HKDGFCWSQO7STU7NRWWHTWQ,https://www.amazon.in/Samsung-Galaxy-Storage-6000mAh-Battery/dp/B0B4F2TTTS/ref=sr_1_78?qid=1672895770&s=electronics&sr=1-78
B07JW9H4J411,B07JW9H4J411,B07JW9H4J411,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹34,999", 34999 ,"$34,999.00","₹38,999",38999,"$38,999.00",10%,4.2,"11,029",AGG35S7QJCAA7Y4FOAUY6IXKP75Q,AGG35S7QJCAA7Y4FOAUY6IXKP75Q,https://www.amazon.in/OnePlus-Forest-Green-Storage-SuperVOOC/dp/B09WRMNJ9G/ref=sr_1_79?qid=1672895770&s=electronics&sr=1-79
B07JW9H4J412,B07JW9H4J412,B07JW9H4J412,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹16,999", 16999 ,"$16,999.00","₹24,999",24999,"$24,999.00",32%,4.1,"22,318",AFU4JDUZDD6N5MUGLULCRLUQLHDQ,AFU4JDUZDD6N5MUGLULCRLUQLHDQ,https://www.amazon.in/Samsung-Emerald-Storage-Purchased-Separately/dp/B0B14MR9L1/ref=sr_1_80?qid=1672895770&s=electronics&sr=1-80
B07JW9H4J413,B07JW9H4J413,B07JW9H4J413,Electronics|Mobiles&Accessories|MobileAccessories|Stands,₹199, 199 ,$199.00,₹499,499,$499.00,60%,4.1,"1,786",AFHFQB5UN57HBBYIGBV4YYZDXSZQ,AFHFQB5UN57HBBYIGBV4YYZDXSZQ,https://www.amazon.in/Ambrane-Adjustment-Compatibility-Multipurpose-Anti-Skid/dp/B09ZPL5VYM/ref=sr_1_81?qid=1672895770&s=electronics&sr=1-81
B07JW9H4J414,B07JW9H4J414,B07JW9H4J414,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,₹999, 999 ,$999.00,"₹1,599",1599,"$1,599.00",38%,4,"7,222",AGBB4DAVTI36DUQN2NLQNXJLG37Q,AGBB4DAVTI36DUQN2NLQNXJLG37Q,https://www.amazon.in/Ambrane-Multi-Layer-Protection-Li-Polymer-Stylo-10k/dp/B0993BB11X/ref=sr_1_82?qid=1672895770&s=electronics&sr=1-82
B07JW9H4J415,B07JW9H4J415,B07JW9H4J415,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,"₹1,299", 1299 ,"$1,299.00","₹1,599",1599,"$1,599.00",19%,4,"1,28,311",AFNGZSZUISNZ2SMAN3L3OALQXS2Q,AFNGZSZUISNZ2SMAN3L3OALQXS2Q,https://www.amazon.in/Nokia-105-Single-Keypad-Wireless/dp/B09V2PZDX8/ref=sr_1_83?qid=1672895770&s=electronics&sr=1-83
B07JW9H4J416,B07JW9H4J416,B07JW9H4J416,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",₹599, 599 ,$599.00,"₹1,800",1800,"$1,800.00",67%,3.5,"83,996",AH3VUICGCKITW2W3TEED2EIY3ZTQ,AH3VUICGCKITW2W3TEED2EIY3ZTQ,https://www.amazon.in/Tangent-Lite-Magnetic-Bluetooth-Headphones/dp/B085W8CFLH/ref=sr_1_84?qid=1672895770&s=electronics&sr=1-84
B07JW9H4J417,B07JW9H4J417,B07JW9H4J417,Electronics|Accessories|MemoryCards|MicroSD,₹599, 599 ,$599.00,"₹1,899",1899,"$1,899.00",68%,4.3,"1,40,036",AEKLQGYWRYPMVY7BPBGHFZHW2KHQ,AEKLQGYWRYPMVY7BPBGHFZHW2KHQ,https://www.amazon.in/Samsung-microSDXC-Memory-Adapter-MB-MC64KA/dp/B09MT6XSFW/ref=sr_1_85?qid=1672895770&s=electronics&sr=1-85
B07JW9H4J418,B07JW9H4J418,B07JW9H4J418,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"₹1,799", 1799 ,"$1,799.00","₹2,499",2499,"$2,499.00",28%,4.1,"18,678",AGORBC2ADNWTLGRWKCZRO7GOG7RQ,AGORBC2ADNWTLGRWKCZRO7GOG7RQ,https://www.amazon.in/Ambrane-20000mAh-Lithium-Polymer-Stylo-20K/dp/B07RD611Z8/ref=sr_1_86?qid=1672895770&s=electronics&sr=1-86
B07JW9H4J419,B07JW9H4J419,B07JW9H4J419,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹176.63, 176.63 ,$176.63,₹499,499,$499.00,65%,4.1,"15,189",AECPFYFQVRUWC3KGNLJIOREFP5LQ,AECPFYFQVRUWC3KGNLJIOREFP5LQ,https://www.amazon.in/boAt-Micro-USB-Tangle-Free-Transmission/dp/B08WRWPM22/ref=sr_1_87?qid=1672895770&s=electronics&sr=1-87
B07JW9H4J420,B07JW9H4J420,B07JW9H4J420,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹10,999", 10999 ,"$10,999.00","₹14,999",14999,"$14,999.00",27%,4.1,"18,998",AF2PEMNSWZSUIHRAPJGOPJ7GAF6A,AF2PEMNSWZSUIHRAPJGOPJ7GAF6A,https://www.amazon.in/Samsung-Midnight-Storage-6000mAh-Battery/dp/B0B4F52B5X/ref=sr_1_88?qid=1672895770&s=electronics&sr=1-88
B07JW9H4J421,B07JW9H4J421,B07JW9H4J421,Electronics|WearableTechnology|SmartWatches,"₹2,999", 2999 ,"$2,999.00","₹7,990",7990,"$7,990.00",62%,4.1,"48,449",AEJQT5NMTAM2ZRPQDNGLOL6NTKRQ,AEJQT5NMTAM2ZRPQDNGLOL6NTKRQ,https://www.amazon.in/boAt-Smartwatch-Multiple-Monitoring-Resistance/dp/B096VF5YYF/ref=sr_1_89?qid=1672895770&s=electronics&sr=1-89
B07JW9H4J422,B07JW9H4J422,B07JW9H4J422,Electronics|WearableTechnology|SmartWatches,"₹1,999", 1999 ,"$1,999.00","₹7,990",7990,"$7,990.00",75%,3.8,"17,831",AH5ZFNLZLJW24YKDQMDHCWGT3MLA,AH5ZFNLZLJW24YKDQMDHCWGT3MLA,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5D39BCD/ref=sr_1_90?qid=1672895770&s=electronics&sr=1-90
B07JW9H4J423,B07JW9H4J423,B07JW9H4J423,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹229, 229 ,$229.00,₹299,299,$299.00,23%,4.3,"30,411",AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,https://www.amazon.in/MI-MTCY001IN-USB-Type-C-Cable/dp/B08DDRGWTJ/ref=sr_1_91?qid=1672895770&s=electronics&sr=1-91
B07JW9H4J424,B07JW9H4J424,B07JW9H4J424,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹199, 199 ,$199.00,₹299,299,$299.00,33%,4,"43,994",AF37SWB5BJAXD6F2Q74M6HJIHADA,AF37SWB5BJAXD6F2Q74M6HJIHADA,https://www.amazon.in/Ambrane-Unbreakable-Charging-Braided-Android/dp/B082LZGK39/ref=sr_1_92?qid=1672895770&s=electronics&sr=1-92
B07JW9H4J425,B07JW9H4J425,B07JW9H4J425,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,₹649, 649 ,$649.00,₹999,999,$999.00,35%,4.2,"1,315",AEVPRYZLGHNMEZA5BYGIX36LYZXA,AEVPRYZLGHNMEZA5BYGIX36LYZXA,https://www.amazon.in/Xiaomi-22-5W-Fast-Charger-Cable/dp/B09XBJ1CTN/ref=sr_1_93?qid=1672895770&s=electronics&sr=1-93
B07JW9H4J426,B07JW9H4J426,B07JW9H4J426,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹13,999", 13999 ,"$13,999.00","₹19,499",19499,"$19,499.00",28%,4.1,"18,998",AGXGYUPGIFDGD6LPTVB2XVE7JWNA,AGXGYUPGIFDGD6LPTVB2XVE7JWNA,https://www.amazon.in/Samsung-Midnight-Storage-5000mAh-Battery/dp/B0B4F5L738/ref=sr_1_94?qid=1672895770&s=electronics&sr=1-94
B07JW9H4J427,B07JW9H4J427,B07JW9H4J427,Electronics|Mobiles&Accessories|MobileAccessories|Décor,₹119, 119 ,$119.00,₹299,299,$299.00,60%,4.1,"5,999",AFYMFZN2MFKODDI25OZKLO36LCHA,AFYMFZN2MFKODDI25OZKLO36LCHA,https://www.amazon.in/GIZGA-Protector-Charging-Protective-G55/dp/B08MTCKDYN/ref=sr_1_95?qid=1672895770&s=electronics&sr=1-95
B07JW9H4J428,B07JW9H4J428,B07JW9H4J428,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹12,999", 12999 ,"$12,999.00","₹17,999",17999,"$17,999.00",28%,4.1,"50,772",AEY3XQ3NAOS4ZK53VDEVWJ72UYMA,AEY3XQ3NAOS4ZK53VDEVWJ72UYMA,https://www.amazon.in/Redmi-Storage-Qualcomm%C2%AE-SnapdragonTM-Included/dp/B09QS8V5N8/ref=sr_1_96?qid=1672895770&s=electronics&sr=1-96
B07JW9H4J429,B07JW9H4J429,B07JW9H4J429,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹154, 154 ,$154.00,₹339,339,$339.00,55%,4.3,"13,391",AGUV3QWPJUZF72A7TRV5XZLSRP2Q,AGUV3QWPJUZF72A7TRV5XZLSRP2Q,https://www.amazon.in/Portronics-POR-1081-Charging-1-2Meter-Function/dp/B08CF3D7QR/ref=sr_1_100?qid=1672895777&s=electronics&sr=1-100
B07JW9H4J430,B07JW9H4J430,B07JW9H4J430,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹20,999", 20999 ,"$20,999.00","₹26,999",26999,"$26,999.00",22%,3.9,"25,824",AEL5HU25IP7YT5WK3LXNC5M36NBA,AEL5HU25IP7YT5WK3LXNC5M36NBA,https://www.amazon.in/Redmi-Phantom-Additional-Exchange-Included/dp/B09T2WRLJJ/ref=sr_1_101?qid=1672895777&s=electronics&sr=1-101
B07JW9H4J431,B07JW9H4J431,B07JW9H4J431,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,₹249, 249 ,$249.00,₹649,649,$649.00,62%,4,"14,404",AFWREBMJRX47V7TJD5E7VUBKZY3Q,AFWREBMJRX47V7TJD5E7VUBKZY3Q,https://www.amazon.in/oraimo-firefly-2s-charger-micro-usb-multi-protection/dp/B089WB69Y1/ref=sr_1_102?qid=1672895777&s=electronics&sr=1-102
B07JW9H4J432,B07JW9H4J432,B07JW9H4J432,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,₹99, 99 ,$99.00,₹171,171,$171.00,42%,4.5,"11,339",AHLLRY3ISUM56WO2EJYCDE4J6E3Q,AHLLRY3ISUM56WO2EJYCDE4J6E3Q,https://www.amazon.in/Goldmedal-202042-Plastic-Universal-Adaptor/dp/B0116MIKKC/ref=sr_1_103?qid=1672895777&s=electronics&sr=1-103
B07JW9H4J433,B07JW9H4J433,B07JW9H4J433,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,₹489, 489 ,$489.00,"₹1,999",1999,"$1,999.00",76%,4,"3,626",AFJ7UDS63R5ITGAMOSRK7KNWHSSA,AFJ7UDS63R5ITGAMOSRK7KNWHSSA,https://www.amazon.in/WeCool-C1-Technology-Windshield-Extendable/dp/B09P858DK8/ref=sr_1_104?qid=1672895777&s=electronics&sr=1-104
B07JW9H4J434,B07JW9H4J434,B07JW9H4J434,Electronics|Accessories|MemoryCards|MicroSD,₹369, 369 ,$369.00,"₹1,600",1600,"$1,600.00",77%,4,"32,625",AEU3E6TTMRR3RHIFOK3IF6XYSDLQ,AEU3E6TTMRR3RHIFOK3IF6XYSDLQ,https://www.amazon.in/HP-MicroSD-U1-TF-Card-32GB/dp/B07DJLFMPS/ref=sr_1_106?qid=1672895777&s=electronics&sr=1-106
B07JW9H4J435,B07JW9H4J435,B07JW9H4J435,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹15,499", 15499 ,"$15,499.00","₹20,999",20999,"$20,999.00",26%,4.1,"19,252",AEDCAWW6MGT4UO4RRH7NOK3EH5SA,AEDCAWW6MGT4UO4RRH7NOK3EH5SA,https://www.amazon.in/iQOO-Lumina-Blue-128GB-Storage/dp/B07WHQWXL7/ref=sr_1_107?qid=1672895777&s=electronics&sr=1-107
B07JW9H4J436,B07JW9H4J436,B07JW9H4J436,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹15,499", 15499 ,"$15,499.00","₹18,999",18999,"$18,999.00",18%,4.1,"19,252",AGGSPBWHNKPM222VK2PCN4PHRMWQ,AGGSPBWHNKPM222VK2PCN4PHRMWQ,https://www.amazon.in/iQOO-Storage-Snapdragon-Purchased-Separately/dp/B07WDK3ZS6/ref=sr_1_108?qid=1672895777&s=electronics&sr=1-108
B07JW9H4J437,B07JW9H4J437,B07JW9H4J437,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹22,999", 22999 ,"$22,999.00","₹28,999",28999,"$28,999.00",21%,3.9,"25,824",AHTYSJ2UVZO5LT77K37P423ZMQXQ,AHTYSJ2UVZO5LT77K37P423ZMQXQ,https://www.amazon.in/Redmi-Stealth-Additional-Exchange-Included/dp/B09T2S8X9C/ref=sr_1_109?qid=1672895777&s=electronics&sr=1-109
B07JW9H4J438,B07JW9H4J438,B07JW9H4J438,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",₹599, 599 ,$599.00,"₹1,490",1490,"$1,490.00",60%,4.1,"1,61,679",AFLLCZFPCLWLDKVX63KDI75LX7EA,AFLLCZFPCLWLDKVX63KDI75LX7EA,https://www.amazon.in/Boat-Bassheads-242-Earphones-Resistance/dp/B07S9S86BF/ref=sr_1_110?qid=1672895777&s=electronics&sr=1-110
B07JW9H4J439,B07JW9H4J439,B07JW9H4J439,Electronics|Mobiles&Accessories|MobileAccessories|Stands,₹134, 134 ,$134.00,₹699,699,$699.00,81%,4.1,"16,685",AFES6HMBN5CAV5HWKASX5HS743BA,AFES6HMBN5CAV5HWKASX5HS743BA,https://www.amazon.in/Portronics-POR-122-MODESK-Universal-Mobile/dp/B07N8RQ6W7/ref=sr_1_111?qid=1672895777&s=electronics&sr=1-111
B07JW9H4J440,B07JW9H4J440,B07JW9H4J440,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹7,499", 7499 ,"$7,499.00","₹7,999",7999,"$7,999.00",6%,4,"30,907",AETEHTDQT4GMZAJW5NTRO77AQBZA,AETEHTDQT4GMZAJW5NTRO77AQBZA,https://www.amazon.in/realme-narzo-Mint-Green-Storage/dp/B09FKDH6FS/ref=sr_1_115?qid=1672895777&s=electronics&sr=1-115
B07JW9H4J441,B07JW9H4J441,B07JW9H4J441,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"₹1,149", 1149 ,"$1,149.00","₹2,199",2199,"$2,199.00",48%,4.3,"1,78,912",AFG3EU556AXTCQXSTGYD2ACM5H6Q,AFG3EU556AXTCQXSTGYD2ACM5H6Q,https://www.amazon.in/Power-10000mAh-Metallic-Output-Charging/dp/B08HVJCW95/ref=sr_1_116?qid=1672895777&s=electronics&sr=1-116
B07JW9H4J442,B07JW9H4J442,B07JW9H4J442,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,"₹1,324", 1324 ,"$1,324.00","₹1,699",1699,"$1,699.00",22%,4,"1,28,311",AFIVMGZO74QYOK7KXVJMFH36PTPA,AFIVMGZO74QYOK7KXVJMFH36PTPA,https://www.amazon.in/Nokia-105-Single-Keypad-Wireless/dp/B09YDFDVNS/ref=sr_1_117?qid=1672895777&s=electronics&sr=1-117
B07JW9H4J443,B07JW9H4J443,B07JW9H4J443,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹13,999", 13999 ,"$13,999.00","₹19,999",19999,"$19,999.00",30%,4.1,"19,252",AGQT36ICAXRXAG4IXZUULJZIH4XQ,AGQT36ICAXRXAG4IXZUULJZIH4XQ,https://www.amazon.in/iQOO-Raven-Black-128GB-Storage/dp/B07WGPKTS4/ref=sr_1_118?qid=1672895777&s=electronics&sr=1-118
B07JW9H4J444,B07JW9H4J444,B07JW9H4J444,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹299, 299 ,$299.00,₹799,799,$799.00,63%,4.2,"94,364",AGQCLZES57R2QEDXM4F4NYKS4BRA,AGQCLZES57R2QEDXM4F4NYKS4BRA,https://www.amazon.in/Rugged-Extra-Tough-Unbreakable-Braided/dp/B0789LZTCJ/ref=sr_1_119?qid=1672895777&s=electronics&sr=1-119
B07JW9H4J445,B07JW9H4J445,B07JW9H4J445,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,₹999, 999 ,$999.00,"₹1,599",1599,"$1,599.00",38%,4,"7,222",AETHN2CGVNPVX5Y6SAWO6IO7QOEA,AETHN2CGVNPVX5Y6SAWO6IO7QOEA,https://www.amazon.in/Ambrane-Multi-Layer-Protection-Li-Polymer-Stylo-10k/dp/B09MZCQYHZ/ref=sr_1_120?qid=1672895777&s=electronics&sr=1-120
B07JW9H4J446,B07JW9H4J446,B07JW9H4J446,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹12,999", 12999 ,"$12,999.00","₹17,999",17999,"$17,999.00",28%,4.1,"18,998",AGEN4ASYZOLVEWYV3Q2CJR42ZOEQ,AGEN4ASYZOLVEWYV3Q2CJR42ZOEQ,https://www.amazon.in/Samsung-Stardust-Storage-6000mAh-Battery/dp/B0B4F2ZWL3/ref=sr_1_121?qid=1672895777&s=electronics&sr=1-121
B07JW9H4J447,B07JW9H4J447,B07JW9H4J447,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹15,490", 15490 ,"$15,490.00","₹20,990",20990,"$20,990.00",26%,4.2,"32,916",AESKYYTGWJ7VJASMOE6QQUDXSITQ,AESKYYTGWJ7VJASMOE6QQUDXSITQ,https://www.amazon.in/OPPO-Fluid-Black-128GB-Storage/dp/B08VB2CMR3/ref=sr_1_122?qid=1672895777&s=electronics&sr=1-122
B07JW9H4J448,B07JW9H4J448,B07JW9H4J448,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",₹999, 999 ,$999.00,"₹2,899",2899,"$2,899.00",66%,4.6,"26,603",AGKMK57A4J54JG5OUHPMVGGPVUKQ,AGKMK57A4J54JG5OUHPMVGGPVUKQ,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B095RTJH1M/ref=sr_1_123?qid=1672895777&s=electronics&sr=1-123
B07JW9H4J449,B07JW9H4J449,B07JW9H4J449,Electronics|WearableTechnology|SmartWatches,"₹1,599", 1599 ,"$1,599.00","₹4,999",4999,"$4,999.00",68%,4,"67,950",AEHQYGI5L4FFALBMC5XMT5KXSZCA,AEHQYGI5L4FFALBMC5XMT5KXSZCA,https://www.amazon.in/Noise-ColorFit-Smartwatch-Monitoring-Waterproof/dp/B097R25DP7/ref=sr_1_124?qid=1672895777&s=electronics&sr=1-124
B07JW9H4J450,B07JW9H4J450,B07JW9H4J450,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,"₹1,324", 1324 ,"$1,324.00","₹1,699",1699,"$1,699.00",22%,4,"1,28,311",AH5QYAVG2DRXF32LUKZIPG7KZLDQ,AH5QYAVG2DRXF32LUKZIPG7KZLDQ,https://www.amazon.in/Nokia-105-Single-Wireless-Charcoal/dp/B09YDFKJF8/ref=sr_1_125?qid=1672895777&s=electronics&sr=1-125
B07JW9H4J451,B07JW9H4J451,B07JW9H4J451,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹20,999", 20999 ,"$20,999.00","₹29,990",29990,"$29,990.00",30%,4.3,"9,499",AE6QIRYYQXWBXRANCBNV7UQU3C3Q,AE6QIRYYQXWBXRANCBNV7UQU3C3Q,https://www.amazon.in/iQOO-Storage-Snapdragon-FlashCharge-Brightness/dp/B07WDK3ZS2/ref=sr_1_126?qid=1672895777&s=electronics&sr=1-126
B07JW9H4J452,B07JW9H4J452,B07JW9H4J452,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,₹999, 999 ,$999.00,"₹1,999",1999,"$1,999.00",50%,4.3,"1,777",AGARJN3VAP4E6PQYIF74CDF3W6GA,AGARJN3VAP4E6PQYIF74CDF3W6GA,https://www.amazon.in/33W-SonicCharge-2-0-Charger-Combo/dp/B08RZ5K9YH/ref=sr_1_121?qid=1672895784&s=electronics&sr=1-121
B07JW9H4J453,B07JW9H4J453,B07JW9H4J453,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹12,490", 12490 ,"$12,490.00","₹15,990",15990,"$15,990.00",22%,4.2,"58,506",AGASWLGAJEYSNHPWSR74GSDXU5JQ,AGASWLGAJEYSNHPWSR74GSDXU5JQ,https://www.amazon.in/Oppo-Mystery-Storage-Additional-Exchange/dp/B08444S68L/ref=sr_1_122?qid=1672895784&s=electronics&sr=1-122
B07JW9H4J454,B07JW9H4J454,B07JW9H4J454,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"₹17,999", 17999 ,"$17,999.00","₹21,990",21990,"$21,990.00",18%,4,"21,350",AE3GJ4N2G2K4Q6JXYPIQSH4344CQ,AE3GJ4N2G2K4Q6JXYPIQSH4344CQ,https://www.amazon.in/iQOO-Chromatic-Storage-Snapdragon-Processor/dp/B07WHQBZLS/ref=sr_1_123?qid=1672895784&s=electronics&sr=1-123
B07JW9H4J455,B07JW9H4J455,B07JW9H4J455,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹350, 350 ,$350.00,₹899,899,$899.00,61%,4.2,"2,263",AGCWHOWHOTWSN4J2TFAXUEZZUBXQ,AGCWHOWHOTWSN4J2TFAXUEZZUBXQ,https://www.amazon.in/Portronics-Konnect-Delivery-Support-Braided/dp/B085DTN6R2/ref=sr_1_124?qid=1672895784&s=electronics&sr=1-124
B07JW9H4J456,B07JW9H4J456,B07JW9H4J456,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,"₹1,399", 1399 ,"$1,399.00","₹1,630",1630,"$1,630.00",14%,4,"9,378",AH3XZBFRJ3T2YATYJK2CNTCARCCQ,AH3XZBFRJ3T2YATYJK2CNTCARCCQ,https://www.amazon.in/Motorola-keypad-Mobile-Expandable-Battery/dp/B09JS562TP/ref=sr_1_125?qid=1672895784&s=electronics&sr=1-125
B07JW9H4J457,B07JW9H4J457,B07JW9H4J457,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹159, 159 ,$159.00,₹399,399,$399.00,60%,4.1,"4,768",AHDNZMNGM6UT4M2VPRPLZ7EBWCOQ,AHDNZMNGM6UT4M2VPRPLZ7EBWCOQ,https://www.amazon.in/Portronics-Konnect-POR-1401-Charging-Function/dp/B09KLVMZ3B/ref=sr_1_126?qid=1672895784&s=electronics&sr=1-126
B07JW9H4J458,B07JW9H4J458,B07JW9H4J458,Electronics|WearableTechnology|SmartWatches,"₹1,499", 1499 ,"$1,499.00","₹6,990",6990,"$6,990.00",79%,3.9,"21,796",AH2OGGTXFZ6MSSCZB7IRRZPFOJLA,AH2OGGTXFZ6MSSCZB7IRRZPFOJLA,https://www.amazon.in/boAt-Wave-Lite-Smartwatch-Multiple/dp/B09V17S2BG/ref=sr_1_127?qid=1672895784&s=electronics&sr=1-127
B07JW9H4J459,B07JW9H4J459,B07JW9H4J459,Electronics|WearableTechnology|SmartWatches,"₹1,999", 1999 ,"$1,999.00","₹7,990",7990,"$7,990.00",75%,3.8,"17,833",AGQOIAAECVPLYNBEMZOCS6GKZWDA,AGQOIAAECVPLYNBEMZOCS6GKZWDA,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5CGTBKV/ref=sr_1_128?qid=1672895784&s=electronics&sr=1-128
B07JW9H4J460,B07JW9H4J460,B07JW9H4J460,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",₹999, 999 ,$999.00,"₹2,899",2899,"$2,899.00",66%,4.7,"7,779",AGT57G75IGN5AEBU77WPGOUYZMVA,AGT57G75IGN5AEBU77WPGOUYZMVA,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B23LW7NV/ref=sr_1_130?qid=1672895784&s=electronics&sr=1-130
B07JW9H4J461,B07JW9H4J461,B07JW9H4J461,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,"₹2,099", 2099 ,"$2,099.00","₹5,999",5999,"$5,999.00",65%,4.3,"17,129",AFZQFX2T6G3DRQ5VN2RLQHKHN7OQ,AFZQFX2T6G3DRQ5VN2RLQHKHN7OQ,https://www.amazon.in/Upgraded-Precision-Sensitivity-Rejection-Adsorption/dp/B09KGV7WSV/ref=sr_1_131?qid=1672895784&s=electronics&sr=1-131
B07JW9H4J462,B07JW9H4J462,B07JW9H4J462,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,₹337, 337 ,$337.00,₹699,699,$699.00,52%,4.2,"4,969",AEKZNJLC7X57UF3F4STP3GSIIGJA,AEKZNJLC7X57UF3F4STP3GSIIGJA,https://www.amazon.in/Portronics-CarPower-Charger-Output-Black/dp/B0971DWFDT/ref=sr_1_132?qid=1672895784&s=electronics&sr=1-132
B07JW9H4J463,B07JW9H4J463,B07JW9H4J463,Electronics|WearableTechnology|SmartWatches,"₹2,999", 2999 ,"$2,999.00","₹7,990",7990,"$7,990.00",62%,4.1,154,AHMAO37N3VRBQR5QXRATTM75KHAQ,AHMAO37N3VRBQR5QXRATTM75KHAQ,https://www.amazon.in/boAt-Launched-Ultra-Seamless-Personalization-Charcoal/dp/B0BNV7JM5Y/ref=sr_1_133?qid=1672895784&s=electronics&sr=1-133
B07JW9H4J464,B07JW9H4J464,B07JW9H4J464,Electronics|WearableTechnology|SmartWatches,"₹1,299", 1299 ,"$1,299.00","₹5,999",5999,"$5,999.00",78%,3.3,"4,415",AES4PVTQ4WEANJ2E2HOJNVVBGQNQ,AES4PVTQ4WEANJ2E2HOJNVVBGQNQ,https://www.amazon.in/PTron-Force-Bluetooth-Smartwatch-Waterproof/dp/B0B53QFZPY/ref=sr_1_134?qid=1672895784&s=electronics&sr=1-134
B07JW9H4J465,B07JW9H4J465,B07JW9H4J465,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹349, 349 ,$349.00,₹399,399,$399.00,13%,4.4,"18,757",AHJRPRAXBOIRLYMCRQ4HCACPXDVQ,AHJRPRAXBOIRLYMCRQ4HCACPXDVQ,https://www.amazon.in/Mi-Braided-USB-Type-C-Cable/dp/B083342NKJ/ref=sr_1_135?qid=1672895784&s=electronics&sr=1-135
